player_name,name_in_home_country,date_of_birth,place_of_birth,age,height,citizenship,position,foot,player_agent,current_club,joined,contract_expires,date_of_last_contract_extension,outfitter,twitter,facebook,instagram,website,player_valuation,max_player_valuation,max_player_valuation_date,URL,query_date,tik_tok,on_loan_from,contract_there_expires,full_name,contract_option,x2nd_club
Agustín Palavecino,NA,1996-11-09,Florida,26,1.79,Argentina Spain,midfield - Attacking Midfield,right,Interplayers,CA River Plate,2021-02-12,2025-12-31,2023-04-13,NA,NA,NA,http://www.instagram.com/agusspalavecino/,NA,3000000,6000000,2022-02-08,https://www.transfermarkt.com/agustin-palavecino/profil/spieler/610590,2023-07-29,NA,NA,NA,NA,NA,NA
Nacho Fernández,NA,1990-01-12,Castelli,33,1.82,Argentina,midfield - Attacking Midfield,left,Relatives,CA River Plate,2023-01-01,2025-12-31,NA,NA,NA,NA,http://www.instagram.com/ignaciomartinfernandez/,NA,3000000,8000000,2019-08-06,https://www.transfermarkt.com/nacho-fernandez/profil/spieler/50669,2023-07-29,NA,NA,NA,Ignacio Martín Fernández,NA,NA
Esequiel Barco,NA,1999-03-29,Villa Gobernador Gálvez,24,1.67,Argentina,Attack - Left Winger,right,no agent,CA River Plate,2022-01-29,2023-12-31,NA,NA,NA,NA,http://www.instagram.com/barco.ezequiel/,NA,8500000,10500000,2020-08-26,https://www.transfermarkt.com/esequiel-barco/profil/spieler/456623,2023-07-29,NA,Atlanta United FC,"Dec 31, 2024",NA,Option to buy,NA
Pablo Solari,Pablo César Solari Ferreyra,2001-03-22,Arizona,22,1.78,Argentina,Attack - Right Winger,right,SP,CA River Plate,2022-07-18,2026-12-31,NA,NA,NA,NA,http://www.instagram.com/pablosolari_/,NA,7000000,7000000,2023-07-04,https://www.transfermarkt.com/pablo-solari/profil/spieler/756991,2023-07-29,NA,NA,NA,NA,NA,NA
Santiago Simón,NA,2002-06-13,Buenos Aires,21,1.81,Argentina,Attack - Right Winger,right,Score Futbol,CA River Plate,2021-07-01,2024-12-31,2022-01-09,NA,NA,NA,http://www.instagram.com/santisimon7/,NA,4500000,6000000,2022-05-24,https://www.transfermarkt.com/santiago-simon/profil/spieler/661131,2023-07-29,NA,NA,NA,NA,NA,NA
Franco Alfonso,Franco Tomás Alfonso,2002-05-04,Haedo,21,1.65,Argentina,Attack - Right Winger,right,NA,CA River Plate,2023-01-01,2026-12-31,2023-03-11,NA,NA,NA,http://www.instagram.com/franco.alfonsoo/,NA,NA,NA,2023-07-04,https://www.transfermarkt.com/franco-alfonso/profil/spieler/988412,2023-07-29,NA,NA,NA,NA,NA,NA
Lucas Beltrán,NA,2001-03-29,Córdoba,22,1.76,Argentina Italy,Attack - Centre-Forward,right,Leduar Football,CA River Plate,2021-07-01,2025-12-31,2022-10-05,NA,NA,NA,http://www.instagram.com/beltranlucass/,NA,12000000,12000000,2023-07-04,https://www.transfermarkt.com/lucas-beltran/profil/spieler/628366,2023-07-29,NA,NA,NA,NA,NA,NA
Miguel Borja,Miguel Ángel Borja Hernández,1993-01-26,Tierra Alta,30,1.84,Colombia,Attack - Centre-Forward,right,JP PACHON SPORTS,CA River Plate,2022-07-12,2025-12-31,NA,Nike,http://twitter.com/MiguelABorja9,NA,http://www.instagram.com/miguelaborja23/,NA,4500000,5000000,2017-10-30,https://www.transfermarkt.com/miguel-borja/profil/spieler/211397,2023-07-29,NA,NA,NA,NA,NA,NA
Salomón Rondón,José Salomón Rondón Giménez,1989-09-16,Caracas,33,1.86,Venezuela,Attack - Centre-Forward,right,JM10 SPORT,CA River Plate,2023-01-30,2025-12-31,NA,Nike,http://twitter.com/salorondon23,http://www.facebook.com/salorondon23,http://www.instagram.com/salorondon23/,NA,1500000,17000000,2016-08-01,https://www.transfermarkt.com/salomon-rondon/profil/spieler/80197,2023-07-29,NA,NA,NA,NA,NA,NA
Matías Suárez,Matías Ezequiel Suárez,1988-05-09,La Falda,35,1.83,Argentina Belgium,Attack - Centre-Forward,right,Relatives,CA River Plate,2019-01-26,2023-12-31,2021-02-02,NA,NA,NA,http://www.instagram.com/matisuarez88/,NA,1000000,10000000,2012-04-03,https://www.transfermarkt.com/matias-suarez/profil/spieler/66660,2023-07-29,NA,NA,NA,NA,NA,NA
Agustín Fontana,Cristian Agustín Fontana,1996-06-11,Lomas de Zamora,27,1.76,Argentina,Attack - Centre-Forward,right,Leduar Football,CA River Plate,2021-02-15,2024-12-31,NA,NA,NA,NA,http://www.instagram.com/agustinfontana9/,NA,NA,2200000,2021-02-08,https://www.transfermarkt.com/agustin-fontana/profil/spieler/345229,2023-07-29,NA,NA,NA,NA,NA,NA
Sergio Romero,Sergio Germán Romero,1987-02-22,Bernardo de Irigoyen,36,1.92,Argentina Italy,Goalkeeper,right,CAA Stellar,CA Boca Juniors,2022-08-08,2024-12-31,NA,adidas,NA,NA,NA,NA,NA,7000000,2011-01-17,https://www.transfermarkt.com/sergio-romero/profil/spieler/30690,2023-07-29,NA,NA,NA,NA,NA,NA
Leandro Brey,Leandro Leonel Brey,2002-09-21,Lomas de Zamora,20,1.91,Argentina,Goalkeeper,right,NA,CA Boca Juniors II,2022-02-08,2027-12-31,2023-07-25,NA,NA,NA,NA,NA,NA,NA,2022-10-26,https://www.transfermarkt.com/leandro-brey/profil/spieler/982633,2023-07-29,NA,NA,NA,NA,NA,NA
Javier García,Javier Hernán García,1987-01-29,Buenos Aires,36,1.8,Argentina,Goalkeeper,right,PSN Professional ...,CA Boca Juniors,2020-08-20,2024-12-31,2022-10-25,NA,NA,NA,http://www.instagram.com/javigarcia871/,NA,NA,NA,2008-12-20,https://www.transfermarkt.com/javier-garcia/profil/spieler/7966,2023-07-29,NA,NA,NA,NA,NA,NA
Nicolás Figal,Jorge Nicolás Figal,1994-04-03,Buenos Aires,29,1.8,Argentina,Defender - Centre-Back,right,NA,CA Boca Juniors,2022-01-24,2024-12-31,NA,NA,NA,NA,http://www.instagram.com/nico_figal/,NA,4000000,6000000,2019-12-05,https://www.transfermarkt.com/nicolas-figal/profil/spieler/334055,2023-07-29,NA,NA,NA,NA,NA,NA
Bruno Valdez,Bruno Amílcar Valdez Rojas,1992-10-06,Villa Hayes,30,1.81,Paraguay,Defender - Centre-Back,right,STM,CA Boca Juniors,2023-01-16,2025-12-31,NA,NA,http://twitter.com/bruvaldez,NA,http://www.instagram.com/bruno_valdez/,NA,2500000,6000000,2019-08-13,https://www.transfermarkt.com/bruno-valdez/profil/spieler/335768,2023-07-29,NA,NA,NA,NA,NA,NA
Marcos Rojo,Faustino Marcos Alberto Rojo,1990-03-20,La Plata,33,1.86,Argentina,Defender - Centre-Back,left,CAA Stellar,CA Boca Juniors,2021-02-02,2023-12-31,NA,Nike,NA,NA,http://www.instagram.com/marcosrojo/,NA,2200000,19000000,2016-08-01,https://www.transfermarkt.com/marcos-rojo/profil/spieler/93176,2023-07-29,NA,NA,NA,NA,NA,NA
Nicolás Valentini,NA,2001-04-06,Junín,22,1.87,Argentina Italy,Defender - Centre-Back,left,Avios Soccer,CA Boca Juniors,2023-01-01,2024-12-31,NA,NA,NA,NA,NA,NA,1000000,1000000,2023-07-04,https://www.transfermarkt.com/nicolas-valentini/profil/spieler/860992,2023-07-29,NA,NA,NA,NA,NA,NA
Gabriel Aranda,Gabriel Agustín Aranda,2001-04-16,Ezeiza,22,1.9,Argentina,Defender - Centre-Back,right,VIDA 11,CA Boca Juniors,2023-01-01,2025-12-31,NA,NA,NA,NA,NA,NA,NA,NA,2022-10-26,https://www.transfermarkt.com/gabriel-aranda/profil/spieler/911962,2023-07-29,NA,NA,NA,NA,NA,NA
Facundo Roncaglia,Facundo Sebastián Roncaglia,1987-02-10,Chajarí,36,1.79,Argentina Italy,Defender - Centre-Back,right,Primotempo,CA Boca Juniors,2022-07-18,2023-12-31,NA,NA,http://twitter.com/facuroncaglia10,http://www.facebook.com/Facuroncaglia10-1717102221863792/,http://t.co/HeMlO2k8hS,NA,NA,6000000,2013-01-15,https://www.transfermarkt.com/facundo-roncaglia/profil/spieler/61546,2023-07-29,NA,NA,NA,NA,NA,NA
Frank Fabra,Frank Yusty Fabra Palacios,1991-02-22,Nechí,32,1.74,Colombia Argentina,Defender - Left-Back,left,VELSPORT1,CA Boca Juniors,2016-01-22,2025-12-31,2022-11-05,adidas,http://twitter.com/frankfabra,NA,http://www.instagram.com/fabra18/,NA,1200000,6000000,2018-05-08,https://www.transfermarkt.com/frank-fabra/profil/spieler/156561,2023-07-29,NA,NA,NA,NA,NA,NA
Valentín Barco,NA,2004-07-23,25 de Mayo,19,1.72,Argentina,Defender - Left-Back,left,NA,CA Boca Juniors,2023-07-01,2024-12-31,NA,adidas,NA,NA,http://www.instagram.com/colo.barco/,NA,3500000,3500000,2023-07-04,https://www.transfermarkt.com/valentin-barco/profil/spieler/849410,2023-07-29,NA,NA,NA,NA,NA,NA
Agustín Sández,Gonzalo Agustín Sández,2001-01-16,Lanús,22,1.84,Argentina Paraguay,Defender - Left-Back,left,Lucio Corporation,CA Boca Juniors,2021-07-01,2026-12-31,2022-10-05,NA,NA,NA,http://www.instagram.com/gusasandez/,NA,NA,1500000,2021-10-20,https://www.transfermarkt.com/agustin-sandez/profil/spieler/847023,2023-07-29,NA,NA,NA,NA,NA,NA
Marcelo Weigandt,Marcelo Alexis Weigandt,2000-01-11,Avellaneda,23,1.75,Argentina,Defender - Right-Back,right,NA,CA Boca Juniors,2019-07-01,2024-12-31,2019-10-29,NA,NA,NA,http://www.instagram.com/chelo_weigandt/,NA,1500000,2500000,2021-10-20,https://www.transfermarkt.com/marcelo-weigandt/profil/spieler/491690,2023-07-29,NA,NA,NA,NA,NA,NA
Luis Advíncula,Luis Jan Piers Advíncula Castrillón,1990-03-02,Chincha,33,1.78,Peru,Defender - Right-Back,right,CAPITAL GROUP SM,CA Boca Juniors,2021-07-31,2024-12-31,NA,Nike,http://twitter.com/luisadvincula17,http://www.facebook.com/LuisAdvinculaOficial/,http://www.instagram.com/luisadvincula17_/,NA,1200000,3000000,2018-07-16,https://www.transfermarkt.com/luis-advincula/profil/spieler/103890,2023-07-29,NA,NA,NA,NA,NA,NA
Alan Varela,NA,2001-07-04,Isidro Casanova,22,1.77,Argentina,midfield - Defensive Midfield,right,Sports360 GmbH,CA Boca Juniors,2021-01-01,2026-12-31,2022-08-04,NA,NA,NA,http://www.instagram.com/alan_varela01/,NA,9000000,10000000,2022-10-26,https://www.transfermarkt.com/alan-varela/profil/spieler/756990,2023-07-29,NA,NA,NA,NA,NA,NA
Ezequiel Fernández,Ignacio Ezequiel Agustín Fernández Carballo,2002-07-25,San Miguel,21,1.7,Argentina,midfield - Defensive Midfield,left,Hernan Berman,CA Boca Juniors,2023-01-01,2025-12-31,NA,NA,NA,NA,NA,NA,5500000,5500000,2023-07-04,https://www.transfermarkt.com/ezequiel-fernandez/profil/spieler/664708,2023-07-29,NA,NA,NA,NA,NA,NA
Esteban Rolón,Esteban Leonardo Rolón,1995-03-25,Posadas,28,1.75,Argentina Poland,midfield - Defensive Midfield,right,Soccer Relations,CA Boca Juniors,2021-07-01,2025-12-31,NA,NA,NA,NA,NA,NA,NA,1000000,2018-01-01,https://www.transfermarkt.com/esteban-rolon/profil/spieler/399887,2023-07-29,NA,NA,NA,NA,NA,NA
Cristian Medina,Cristian Nicolás Medina,2002-06-01,Moreno,21,1.76,Argentina,midfield - Central Midfield,right,Squadra Management ...,CA Boca Juniors,2020-09-01,2026-12-31,2022-10-08,NA,NA,NA,http://www.instagram.com/criistian_medina/,NA,5000000,6000000,2021-06-11,https://www.transfermarkt.com/cristian-medina/profil/spieler/661133,2023-07-29,NA,NA,NA,NA,NA,NA
Martín Payero,Martín Ismael Payero,1998-09-11,Pascanas,24,1.82,Argentina Italy,midfield - Central Midfield,right,Hernan Berman,Middlesbrough FC,2021-08-05,2024-06-30,NA,adidas,http://twitter.com/Payeromartin29,NA,http://www.instagram.com/martinpayero1/,NA,3500000,5000000,2021-02-08,https://www.transfermarkt.com/martin-payero/profil/spieler/555820,2023-07-29,NA,NA,NA,NA,NA,NA
Pol Fernández,NA,1991-10-11,Granadero Baigorria,31,1.76,Argentina,midfield - Central Midfield,right,NA,CA Boca Juniors,2022-01-30,2024-12-31,NA,Nike,NA,NA,NA,NA,2000000,6000000,2018-12-18,https://www.transfermarkt.com/pol-fernandez/profil/spieler/220647,2023-07-29,NA,NA,NA,Guillermo Matías Fernández,NA,NA
Juan Ramírez,Juan Edgardo Ramírez,1993-05-25,Moreno,30,1.73,Argentina,midfield - Central Midfield,left,Hernan Berman,CA Boca Juniors,2021-07-30,2026-12-31,2022-10-19,NA,NA,NA,http://www.instagram.com/juan_ramirez.11/,NA,1800000,4300000,2021-10-20,https://www.transfermarkt.com/juan-ramirez/profil/spieler/190756,2023-07-29,NA,NA,NA,NA,NA,NA
Agustín Almendra,Agustín Ezequiel Almendra,2000-02-11,Solano,23,1.82,Argentina,midfield - Central Midfield,right,CAA Stellar,Without Club,2023-07-01,NA,NA,NA,NA,NA,http://www.instagram.com/agusalmendra/,NA,1000000,15000000,2019-05-23,https://www.transfermarkt.com/agustin-almendra/profil/spieler/491698,2023-07-29,NA,NA,NA,NA,NA,NA
Diego González,Diego Hernán González,1988-02-09,Lomas de Zamora,35,1.8,Argentina,midfield - Central Midfield,right,Score Futbol,CA Boca Juniors,2020-10-21,2023-12-31,NA,NA,NA,NA,http://www.instagram.com/diegoh.gonzalez/,NA,NA,2500000,2015-10-01,https://www.transfermarkt.com/diego-gonzalez/profil/spieler/54578,2023-07-29,NA,NA,NA,NA,NA,NA
Óscar Romero,Óscar David Romero Villamayor,1992-07-04,Fernando de la Mora,31,1.76,Paraguay,midfield - Attacking Midfield,left,NA,Without Club,2023-07-27,NA,NA,NA,NA,NA,http://www.instagram.com/romeroteam/,NA,3000000,8000000,2017-01-24,https://www.transfermarkt.com/oscar-romero/profil/spieler/217886,2023-07-29,NA,NA,NA,NA,NA,NA
Exequiel Zeballos,Oscar Exequiel Zeballos,2002-04-24,Santiago del Estero,21,1.7,Argentina,Attack - Left Winger,right,no agent,CA Boca Juniors,2020-07-01,2026-12-31,2022-08-08,NA,NA,NA,http://www.instagram.com/exezeballos02/,NA,5500000,6500000,2022-09-06,https://www.transfermarkt.com/exequiel-zeballos/profil/spieler/661132,2023-07-29,NA,NA,NA,NA,NA,NA
Sebastián Villa,Sebastián Villa Cano,1996-05-19,Bello,27,1.79,Colombia,Attack - Left Winger,right,Go Pro Sport ...,Career break,2023-06-02,NA,NA,NA,NA,NA,http://www.instagram.com/sebastian14villa/,NA,NA,10000000,2019-08-06,https://www.transfermarkt.com/sebastian-villa/profil/spieler/493000,2023-07-29,NA,NA,NA,NA,NA,NA
Luca Langoni,Luca Daniel Langoni,2002-02-09,Laferrere,21,1.73,Argentina,Attack - Right Winger,right,SinLimites SM,CA Boca Juniors,2022-07-01,2026-12-31,NA,NA,NA,NA,http://www.instagram.com/lucalangoni_/,NA,6000000,6000000,2022-10-26,https://www.transfermarkt.com/luca-langoni/profil/spieler/1022383,2023-07-29,NA,NA,NA,NA,NA,NA
Norberto Briasco,Նորբերտո Ալեխանդրո Բրիասկո Բալեկյան,1996-02-29,Buenos Aires,27,1.86,Armenia Argentina,Attack - Right Winger,both,La Squadra Sports,CA Boca Juniors,2021-07-01,2025-12-31,NA,NA,NA,NA,http://www.instagram.com/norbybriasco/,NA,NA,2000000,2021-10-20,https://www.transfermarkt.com/norberto-briasco/profil/spieler/457218,2023-07-29,NA,NA,NA,NA,NA,NA
Miguel Merentiel,Miguel Ángel Merentiel Serrano,1996-02-24,Paysandú,27,1.76,Uruguay,Attack - Centre-Forward,right,Marcelo Tejera,CA Boca Juniors,2023-02-02,2023-12-31,NA,NA,NA,NA,http://www.instagram.com/miguel_merentiel/,NA,2800000,2800000,2023-07-04,https://www.transfermarkt.com/miguel-merentiel/profil/spieler/481367,2023-07-29,NA,Sociedade Esportiva Palmeiras,"Jun 30, 2026",NA,Option to buy,NA
Luis Vázquez,Luis Ismael Vázquez,2001-04-24,Recreo,22,1.9,Argentina,Attack - Centre-Forward,right,La Squadra Sports,RSC Anderlecht,2023-07-26,2028-06-30,NA,NA,NA,NA,http://www.instagram.com/luiisvzqz/,NA,2000000,5000000,2022-09-06,https://www.transfermarkt.com/luis-vazquez/profil/spieler/844516,2023-07-29,NA,NA,NA,NA,NA,NA
Jan Hurtado,Jan Carlos Hurtado Anchico,2000-03-05,El Cantón,23,1.83,Venezuela Colombia,Attack - Centre-Forward,right,RAB SPORTS - Dr. ...,CA Boca Juniors,2019-07-12,2026-12-31,2022-07-19,NA,NA,NA,http://www.instagram.com/jancarloshurtado/,NA,1200000,7000000,2019-08-06,https://www.transfermarkt.com/jan-hurtado/profil/spieler/459115,2023-07-29,NA,NA,NA,NA,NA,NA
Darío Benedetto,Darío Ismael Benedetto,1990-05-17,Berazategui,33,1.75,Argentina Mexico,Attack - Centre-Forward,right,Score Futbol,CA Boca Juniors,2022-01-21,2024-12-31,NA,NA,http://twitter.com/PipaBenedetto,NA,http://instagram.com/pipabenedetto/,http://pipabenedetto.com,1500000,15000000,2018-12-18,https://www.transfermarkt.com/dario-benedetto/profil/spieler/92693,2023-07-29,NA,NA,NA,NA,NA,NA
Nicolás Orsini,NA,1994-09-12,Morteros,28,1.87,Argentina Italy,Attack - Centre-Forward,right,MVP Group,CA Boca Juniors,2021-07-01,2024-12-31,NA,NA,NA,NA,NA,NA,NA,2000000,2021-02-08,https://www.transfermarkt.com/nicolas-orsini/profil/spieler/289149,2023-07-29,NA,NA,NA,NA,NA,NA
Gastón Gómez,NA,1996-03-04,Mar del Plata,27,1.9,Argentina,Goalkeeper,right,Soccer Dreams,CA Vélez Sarsfield,2023-01-01,2023-12-31,NA,NA,NA,NA,http://www.instagram.com/gaston_chila_96/,NA,1500000,2000000,2022-09-06,https://www.transfermarkt.com/gaston-gomez/profil/spieler/337627,2023-07-29,NA,Racing Club,"Dec 31, 2024",NA,Option to buy,NA
Leonardo Burián,Leonardo Fabián Burián Castro,1984-01-21,Melo,39,1.88,Uruguay,Goalkeeper,right,NA,CA Vélez Sarsfield,2022-06-28,2023-12-31,NA,Nike,NA,NA,NA,NA,NA,1100000,2021-06-11,https://www.transfermarkt.com/leonardo-burian/profil/spieler/72649,2023-07-29,NA,NA,NA,NA,NA,NA
Valentín Gómez,Diego Valentín Gómez,2003-06-26,San Miguel,20,1.8,Argentina Spain,Defender - Centre-Back,left,Eleven Talent Group,CA Vélez Sarsfield,2022-01-01,2024-12-31,2022-06-06,adidas,NA,NA,http://www.instagram.com/valentinngomez31/,NA,4500000,4500000,2022-09-06,https://www.transfermarkt.com/valentin-gomez/profil/spieler/985383,2023-07-29,NA,NA,NA,NA,NA,NA
Lautaro Giannetti,Lautaro Daniel Giannetti,1993-11-13,San Nicolás,29,1.85,Argentina Italy,Defender - Centre-Back,right,PRI Sports,CA Vélez Sarsfield,2015-07-01,2023-12-31,2022-01-07,NA,NA,NA,http://www.instagram.com/laugiannetti_17/,NA,3000000,5000000,2021-10-20,https://www.transfermarkt.com/lautaro-giannetti/profil/spieler/225963,2023-07-29,NA,NA,NA,NA,NA,NA
Miguel Brizuela,Miguel Marcelo Brizuela,1997-01-05,Buenos Aires,26,1.82,Argentina,Defender - Centre-Back,left,Score Futbol,CA Vélez Sarsfield,2020-08-01,2024-12-31,2022-02-24,NA,NA,NA,http://www.instagram.com/miguel.brizuela28/,NA,NA,NA,2023-04-05,https://www.transfermarkt.com/miguel-brizuela/profil/spieler/689465,2023-07-29,NA,NA,NA,NA,NA,NA
Diego Godín,Diego Roberto Godín Leal,1986-02-16,Rosario,37,1.87,Uruguay Spain,Defender - Centre-Back,right,NA,CA Vélez Sarsfield,2022-06-21,2023-12-31,NA,NA,http://twitter.com/diegogodin,http://www.facebook.com/diegogodin02/ ,http://www.instagram.com/diegogodin/,NA,NA,40000000,2016-07-15,https://www.transfermarkt.com/diego-godin/profil/spieler/54928,2023-07-29,NA,NA,NA,NA,NA,NA
Damián Fernández,Damián Ariel Fernández,2001-01-02,San Antonio de Padua,22,1.79,Argentina,Defender - Centre-Back,right,NA,CA Vélez Sarsfield,2022-07-01,2025-12-31,2023-04-04,NA,NA,NA,http://www.instagram.com/fdami17/,NA,NA,NA,2023-07-04,https://www.transfermarkt.com/damian-fernandez/profil/spieler/706562,2023-07-29,NA,NA,NA,NA,NA,NA
Francisco Ortega,Francisco Gabriel Ortega,1999-03-19,Santa Fé,24,1.77,Argentina,Defender - Left-Back,left,DE 9 FÚTBOL,CA Vélez Sarsfield,2018-01-01,2024-12-31,2021-06-25,NA,NA,NA,http://www.instagram.com/franccisco_ortega/,NA,3800000,4200000,2021-10-20,https://www.transfermarkt.com/francisco-ortega/profil/spieler/553663,2023-07-29,NA,NA,NA,NA,NA,NA
Tomás Guidara,Tomás Ezequiel Guidara,1996-03-13,Córdoba,27,1.73,Argentina,Defender - Right-Back,right,CAPITAL GROUP SM,CA Vélez Sarsfield,2019-07-01,2024-12-31,2022-02-12,NA,NA,NA,http://www.instagram.com/tomiguidara/,NA,2200000,3500000,2021-02-08,https://www.transfermarkt.com/tomas-guidara/profil/spieler/355900,2023-07-29,NA,NA,NA,NA,NA,NA
Leonardo Jara,Leonardo Rafael Jara,1991-05-20,Corrientes,32,1.85,Argentina,Defender - Right-Back,right,Score Futbol,CA Vélez Sarsfield,2021-07-24,2024-12-31,2023-01-05,NA,NA,NA,http://www.instagram.com/leo.jara29/,NA,NA,3500000,2018-05-08,https://www.transfermarkt.com/leonardo-jara/profil/spieler/116163,2023-07-29,NA,NA,NA,NA,NA,NA
Santiago Cáseres,NA,1997-02-25,Parque Leloir,26,1.79,Argentina,midfield - Defensive Midfield,right,NA,CA Vélez Sarsfield,2022-02-19,2024-12-31,NA,NA,NA,NA,http://www.instagram.com/santikseres35/,NA,2000000,10000000,2018-07-19,https://www.transfermarkt.com/santiago-caseres/profil/spieler/466298,2023-07-29,NA,NA,NA,NA,NA,NA
Mateo Seoane,NA,2004-02-09,Vicente López,19,1.78,Argentina,midfield - Defensive Midfield,right,NA,CA Vélez Sarsfield,2022-07-01,2025-12-31,2022-07-15,NA,NA,NA,http://www.instagram.com/mateseoane14/,NA,NA,NA,2022-10-26,https://www.transfermarkt.com/mateo-seoane/profil/spieler/850433,2023-07-29,NA,NA,NA,NA,NA,NA
Juan Ignacio Méndez,Juan Ignacio Méndez Aveiro,1997-04-28,Luján de Cuyo,26,1.77,Argentina Chile,midfield - Central Midfield,right,NA,CA Vélez Sarsfield,2023-01-10,2025-12-31,NA,NA,NA,NA,http://www.instagram.com/mendeznacho14/,NA,2500000,3000000,2021-10-20,https://www.transfermarkt.com/juan-ignacio-mendez/profil/spieler/508134,2023-07-29,NA,NA,NA,NA,NA,NA
Nicolás Garayalde,NA,1999-07-21,Buenos Aires,24,1.84,Argentina,midfield - Central Midfield,right,Interplayers,CA Vélez Sarsfield,2021-07-01,2024-12-31,2022-02-10,NA,NA,NA,http://www.instagram.com/nicogarayalde/,NA,2500000,2800000,2022-10-26,https://www.transfermarkt.com/nicolas-garayalde/profil/spieler/744282,2023-07-29,NA,NA,NA,NA,NA,NA
José Florentín,José Ignacio Florentín Bobadilla,1996-07-05,Juan Emiliano O'Leary,27,1.84,Paraguay,midfield - Central Midfield,left,EagleEye,CA Vélez Sarsfield,2022-01-15,2024-12-31,NA,NA,NA,NA,http://www.instagram.com/joseflore07/,NA,1500000,1800000,2023-04-05,https://www.transfermarkt.com/jose-florentin/profil/spieler/741965,2023-07-29,NA,NA,NA,NA,NA,NA
Christian Ordóñez,Christian Nahuel Ordóñez,2004-07-24,Moreno,19,1.77,Argentina,midfield - Central Midfield,right,Interplayers,CA Vélez Sarsfield,2023-01-01,2024-12-31,NA,NA,NA,NA,http://www.instagram.com/chrisordonez_/,NA,NA,NA,2023-07-04,https://www.transfermarkt.com/christian-ordonez/profil/spieler/1043646,2023-07-29,NA,NA,NA,NA,NA,NA
Elías Cabrera,Elías Lautaro Cabrera,2003-02-25,Buenos Aires,20,1.72,Argentina,midfield - Attacking Midfield,right,Hernan Berman,CA Vélez Sarsfield,2023-01-01,2025-12-31,2023-03-03,NA,NA,NA,http://www.instagram.com/eliias_cabrera10/,NA,NA,NA,2023-07-04,https://www.transfermarkt.com/elias-cabrera/profil/spieler/668513,2023-07-29,NA,NA,NA,NA,NA,NA
Lucas Janson,Lucas Ezequiel Janson,1994-08-16,Olavarría,28,1.71,Argentina,Attack - Left Winger,right,NA,CA Boca Juniors,2023-07-25,2027-06-30,NA,NA,NA,NA,http://www.instagram.com/luquitasjanson/,NA,4000000,5500000,2022-10-26,https://www.transfermarkt.com/lucas-janson/profil/spieler/238448,2023-07-29,NA,NA,NA,NA,NA,NA
Gianluca Prestianni,Gianluca Prestianni Gross,2006-01-31,Ciudadela,17,1.66,Argentina Italy,Attack - Right Winger,right,NA,CA Vélez Sarsfield,2023-01-01,2024-12-31,NA,NA,NA,NA,http://www.instagram.com/gianlucaa_11/,NA,5000000,5000000,2023-04-05,https://www.transfermarkt.com/gianluca-prestianni/profil/spieler/1000674,2023-07-29,NA,NA,NA,NA,NA,NA
Julián Fernández,NA,2004-01-30,Buenos Aires,19,1.83,Argentina,Attack - Right Winger,left,NA,CA Vélez Sarsfield,2022-07-01,2025-12-31,2022-08-25,NA,NA,NA,http://www.instagram.com/juliifernandez10/,NA,4500000,4800000,2022-10-26,https://www.transfermarkt.com/julian-fernandez/profil/spieler/984053,2023-07-29,NA,NA,NA,NA,NA,NA
Lucas Pratto,Lucas David Pratto,1988-06-04,La Plata,35,1.86,Argentina Italy,Attack - Centre-Forward,right,Universal Twenty Two,Defensa y Justicia,2023-07-26,2024-06-30,NA,NA,NA,NA,http://www.instagram.com/lucaspratto/,NA,NA,8000000,2018-12-18,https://www.transfermarkt.com/lucas-pratto/profil/spieler/59596,2023-07-29,NA,NA,NA,NA,NA,NA
